117.0
2060.5
2065.75
2384.5
2437.75
2437.75
2437.75
2439.0
2446.5
2446.25
2446.25
2766.0
2941.25
4386.75
4282.5
4312.5
6107.75
5129.0
5278.5
6381.25
7651.75
6310.75
6235.75
6672.0
7329.0
7329.0
7509.75
6978.25
7221.75
6949.5
5735.75
7114.0
8439.0
7413.75
8370.25
8444.0
7413.5
8403.75
9984.0
8396.5
8155.5
8855.5
7447.75
8328.75
8029.0
7516.5
8890.0
6679.75
7961.0
7217.25
131.25
237.0
531.75
198.75
364.0
577.25
